TenantId,SourceSystem,TimeGenerated [UTC],ReceiptTime,DeviceVendor,DeviceProduct,DeviceEventClassID,LogSeverity,OriginalLogSeverity,DeviceAction,SimplifiedDeviceAction,Computer,CommunicationDirection,DeviceFacility,DestinationPort,DestinationIP,DeviceAddress,DeviceName,Message,Protocol,SourcePort,SourceIP,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,DeviceVersion,Activity,AdditionalExtensions,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,DeviceDnsDomain,DeviceExternalID,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceMacAddress,ProcessID,EndTime [UTC],ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,StartTime [UTC],SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,Type,_ResourceId
a8f219a9-fe40-4ed4-b4a8-b3bd6e92e823,OpsManager,"12/20/2022, 6:17:22.310 AM",Dec 20 2022 06:17:21,Palo Alto Networks,LF,THREAT,1,,alert,alert,323.17.12.8,,,80,63.221.140.234,,GP cloud service,,tcp,65032,192.168.32.48,,,,,,,,,,,,2,url,"PanOSConfigVersion=10.0;start=Dec 20 2022 06:16:55;PanOSSourceLocation=192.168.0.0-192.168.255.255;PanOSDestinationLocation=US;PanOSURLCounter=1;PanOSX-Forwarded-For=;PanOSReferer=http://zmail-electron.zte.com.cn:9080/;PanOSDGHierarchyLevel1=65541;PanOSDGHierarchyLevel2=65542;PanOSDGHierarchyLevel3=65543;PanOSDGHierarchyLevel4=65552;PanOSVirtualSystemName=;PanOSSourceUUID=;PanOSDestinationUUID=;PanOSIMSI=0;PanOSIMEI=;PanOSParentSessionID=0;PanOSParentStarttime=Jan 01 1970 00:00:00;PanOSTunnel=N/A;PanOSInlineMLVerdict=unknown;PanOSContentVersion=0;PanOSSigFlags=0;PanOSHTTPHeaders=;PanOSURLCategoryList=business-and-economy,low-risk;PanOSRuleUUID=6565d8fd-723a-44d6-8856-a6503f228bbf;PanOSHTTP2Connection=0;PanOSDynamicUserGroupName=;PanOSX-Forwarded-ForIP=;PanOSSourceDeviceCategory=;PanOSSourceDeviceProfile=;PanOSSourceDeviceModel=;PanOSSourceDeviceVendor=;PanOSSourceDeviceOSFamily=;PanOSSourceDeviceOSVersion=;PanOSSourceDeviceHost=;PanOSSourceDeviceMac=;PanOSDestinationDeviceCategory=;PanOSDestinationDeviceProfile=;PanOSDestinationDeviceModel=;PanOSDestinationDeviceVendor=;PanOSDestinationDeviceOSFamily=;PanOSDestinationDeviceOSVersion=;PanOSDestinationDeviceHost=;PanOSDestinationDeviceMac=;PanOSContainerID=;PanOSContainerNameSpace=;PanOSContainerName=;PanOSSourceEDL=;PanOSDestinationEDL=;PanOSHostID=;PanOSEndpointSerialNumber=;PanOSSourceDynamicAddressGroup=;PanOSDestinationDynamicAddressGroup=;PanOSTimeGeneratedHighResolution=Dec 20 2022 06:16:55;PanOSNSSAINetworkSliceType=",web-browsing,1,,,63.221.140.234,80,,no-serial,tunnel.1,,ethernet1/1,,,,,,,,,,UTC,,,,,,2164447,,,,0,,,,,,,,,,,,,,,,,,,,uac.zte.com.cn/itpdcs/tingyun/xhr?av\=2.0.1.0001&v\=2.0.1&key\=100000382891&ref\=http://zmail-electron.zte.com.cn:9080/indexSimplePlus.html?1\=1&enParm\=FJH5sFL5RMVuWRDjuy0KxyycCpNzZMz6ZcP6d9cNb20\=&languageId\=2052&rand\=3de06b19-8635-9f87-4470-3ce797a45001&LoginSysType\=1&EncryptAjaxFlag\=1&rand\=1671517015836&pvid\=e4b6-cc437170&did\=16aaedbb-f633-42d2-aca4-fee4647f6d07,"Mozilla/5.0 (Windows NT 10.0  WOW64) AppleWebKit/537.36 (KHTML, like Gecko) zmail/2.6.4 Chrome/91.0.4472.164 Electron/13.2.0 Safari/537.36",text/plain,,post,,,,,,165.1.183.180,62507,,,,,,digital-nasional\\du.kaidi,,,,,,,,,,,,,,,,,,,836880,,SessionID,,,,,,,Allow_DNB_MobileUsers_To_Internet,Rule,low-risk,URLCategory,vsys1,VirtualLocation,trust,FromZone,untrust,ToZone,Cortex Data Lake,LogSetting,,,,,,,,,,,,,client to server,DirectionOfAttack,CommonSecurityLog,/subscriptions/607a776f-aa81-45e8-ab9c-05870ca3f23d/resourcegroups/rg-secops-syslog-sea-001/providers/microsoft.compute/virtualmachines/secops-vm-syslog-sea001
a8f219a9-fe40-4ed4-b4a8-b3bd6e92e823,OpsManager,"12/20/2022, 6:17:22.311 AM",Dec 20 2022 06:17:21,Palo Alto Networks,LF,THREAT,1,,alert,alert,323.17.12.8,,,443,20.190.144.162,,GP cloud service,,tcp,57601,192.168.32.11,,,,,,,,,,,,2,url,"PanOSConfigVersion=10.0;start=Dec 20 2022 06:16:55;PanOSSourceLocation=192.168.0.0-192.168.255.255;PanOSDestinationLocation=KR;PanOSURLCounter=1;PanOSX-Forwarded-For=;PanOSReferer=;PanOSDGHierarchyLevel1=65541;PanOSDGHierarchyLevel2=65542;PanOSDGHierarchyLevel3=65543;PanOSDGHierarchyLevel4=65552;PanOSVirtualSystemName=;PanOSSourceUUID=;PanOSDestinationUUID=;PanOSIMSI=0;PanOSIMEI=;PanOSParentSessionID=0;PanOSParentStarttime=Jan 01 1970 00:00:00;PanOSTunnel=N/A;PanOSInlineMLVerdict=unknown;PanOSContentVersion=0;PanOSSigFlags=0;PanOSHTTPHeaders=;PanOSURLCategoryList=computer-and-internet-info,low-risk;PanOSRuleUUID=6565d8fd-723a-44d6-8856-a6503f228bbf;PanOSHTTP2Connection=0;PanOSDynamicUserGroupName=;PanOSX-Forwarded-ForIP=;PanOSSourceDeviceCategory=;PanOSSourceDeviceProfile=;PanOSSourceDeviceModel=;PanOSSourceDeviceVendor=;PanOSSourceDeviceOSFamily=;PanOSSourceDeviceOSVersion=;PanOSSourceDeviceHost=;PanOSSourceDeviceMac=;PanOSDestinationDeviceCategory=;PanOSDestinationDeviceProfile=;PanOSDestinationDeviceModel=;PanOSDestinationDeviceVendor=;PanOSDestinationDeviceOSFamily=;PanOSDestinationDeviceOSVersion=;PanOSDestinationDeviceHost=;PanOSDestinationDeviceMac=;PanOSContainerID=;PanOSContainerNameSpace=;PanOSContainerName=;PanOSSourceEDL=;PanOSDestinationEDL=;PanOSHostID=;PanOSEndpointSerialNumber=;PanOSSourceDynamicAddressGroup=;PanOSDestinationDynamicAddressGroup=;PanOSTimeGeneratedHighResolution=Dec 20 2022 06:16:55;PanOSNSSAINetworkSliceType=",ms-office365-base,1,,,20.190.144.162,443,,no-serial,tunnel.1,,ethernet1/1,,,,,,,,,,UTC,,,,,,2164448,,,,0,,,,,,,,,,,,,,,,,,,,login.microsoftonline.com/common/oauth2/token,"Mozilla/5.0 (Windows NT 10.0  Win64  x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.19044",text/html,,post,,,,,,165.1.183.180,42297,,,,,,digital-nasional\\azwawi.suliman,,,,,,,,,,,,,,,,,,,837592,,SessionID,,,,,,,Allow_DNB_MobileUsers_To_Internet,Rule,low-risk,URLCategory,vsys1,VirtualLocation,trust,FromZone,untrust,ToZone,Cortex Data Lake,LogSetting,,,,,,,,,,,,,client to server,DirectionOfAttack,CommonSecurityLog,/subscriptions/607a776f-aa81-45e8-ab9c-05870ca3f23d/resourcegroups/rg-secops-syslog-sea-001/providers/microsoft.compute/virtualmachines/secops-vm-syslog-sea001
a8f219a9-fe40-4ed4-b4a8-b3bd6e92e823,OpsManager,"12/20/2022, 6:17:22.311 AM",Dec 20 2022 06:17:21,Palo Alto Networks,LF,THREAT,1,,alert,alert,323.17.12.8,,,28001,10.0.323.10,,GP cloud service,,tcp,52146,192.168.32.42,,,,,,,,,,,,2,url,PanOSConfigVersion=10.0;start=Dec 20 2022 06:16:56;PanOSSourceLocation=192.168.0.0-192.168.255.255;PanOSDestinationLocation=10.0.0.0-10.255.255.255;PanOSURLCounter=0;PanOSX-Forwarded-For=;PanOSReferer=;PanOSDGHierarchyLevel1=65541;PanOSDGHierarchyLevel2=65542;PanOSDGHierarchyLevel3=65543;PanOSDGHierarchyLevel4=65552;PanOSVirtualSystemName=;PanOSSourceUUID=;PanOSDestinationUUID=;PanOSIMSI=0;PanOSIMEI=;PanOSParentSessionID=0;PanOSParentStarttime=Jan 01 1970 00:00:00;PanOSTunnel=N/A;PanOSInlineMLVerdict=unknown;PanOSContentVersion=0;PanOSSigFlags=0;PanOSHTTPHeaders=;PanOSURLCategoryList=private-ip-addresses;PanOSRuleUUID=a2e493b7-92fb-4382-9ef5-5e12fd5a38bd;PanOSHTTP2Connection=0;PanOSDynamicUserGroupName=;PanOSX-Forwarded-ForIP=;PanOSSourceDeviceCategory=;PanOSSourceDeviceProfile=;PanOSSourceDeviceModel=;PanOSSourceDeviceVendor=;PanOSSourceDeviceOSFamily=;PanOSSourceDeviceOSVersion=;PanOSSourceDeviceHost=;PanOSSourceDeviceMac=;PanOSDestinationDeviceCategory=;PanOSDestinationDeviceProfile=;PanOSDestinationDeviceModel=;PanOSDestinationDeviceVendor=;PanOSDestinationDeviceOSFamily=;PanOSDestinationDeviceOSVersion=;PanOSDestinationDeviceHost=;PanOSDestinationDeviceMac=;PanOSContainerID=;PanOSContainerNameSpace=;PanOSContainerName=;PanOSSourceEDL=;PanOSDestinationEDL=;PanOSHostID=;PanOSEndpointSerialNumber=;PanOSSourceDynamicAddressGroup=;PanOSDestinationDynamicAddressGroup=;PanOSTimeGeneratedHighResolution=Dec 20 2022 06:16:57;PanOSNSSAINetworkSliceType=,ssl,1,,,,0,,no-serial,tunnel.1,,tunnel.4005,,,,,,,,,,UTC,,,,,,2164449,,,,0,,,,,,,,,,,,,,,,,,,,10.0.323.10:28001/,,,,unknown,,,,,,,0,,,,,,digital-nasional\\fadly.kassim,,,,,,,,,,,,,,,,,,,837837,,SessionID,,,,,,,Allow_Microwave_EXT,Rule,private-ip-addresses,URLCategory,vsys1,VirtualLocation,trust,FromZone,inter-fw,ToZone,Cortex Data Lake,LogSetting,,,,,,,,,,,,,client to server,DirectionOfAttack,CommonSecurityLog,/subscriptions/607a776f-aa81-45e8-ab9c-05870ca3f23d/resourcegroups/rg-secops-syslog-sea-001/providers/microsoft.compute/virtualmachines/secops-vm-syslog-sea001
a8f219a9-fe40-4ed4-b4a8-b3bd6e92e823,OpsManager,"12/20/2022, 6:17:22.311 AM",Dec 20 2022 06:17:21,Palo Alto Networks,LF,THREAT,1,,alert,alert,323.17.12.8,,,28001,10.0.323.10,,GP cloud service,,tcp,52147,192.168.32.42,,,,,,,,,,,,2,url,PanOSConfigVersion=10.0;start=Dec 20 2022 06:16:56;PanOSSourceLocation=192.168.0.0-192.168.255.255;PanOSDestinationLocation=10.0.0.0-10.255.255.255;PanOSURLCounter=0;PanOSX-Forwarded-For=;PanOSReferer=;PanOSDGHierarchyLevel1=65541;PanOSDGHierarchyLevel2=65542;PanOSDGHierarchyLevel3=65543;PanOSDGHierarchyLevel4=65552;PanOSVirtualSystemName=;PanOSSourceUUID=;PanOSDestinationUUID=;PanOSIMSI=0;PanOSIMEI=;PanOSParentSessionID=0;PanOSParentStarttime=Jan 01 1970 00:00:00;PanOSTunnel=N/A;PanOSInlineMLVerdict=unknown;PanOSContentVersion=0;PanOSSigFlags=0;PanOSHTTPHeaders=;PanOSURLCategoryList=private-ip-addresses;PanOSRuleUUID=a2e493b7-92fb-4382-9ef5-5e12fd5a38bd;PanOSHTTP2Connection=0;PanOSDynamicUserGroupName=;PanOSX-Forwarded-ForIP=;PanOSSourceDeviceCategory=;PanOSSourceDeviceProfile=;PanOSSourceDeviceModel=;PanOSSourceDeviceVendor=;PanOSSourceDeviceOSFamily=;PanOSSourceDeviceOSVersion=;PanOSSourceDeviceHost=;PanOSSourceDeviceMac=;PanOSDestinationDeviceCategory=;PanOSDestinationDeviceProfile=;PanOSDestinationDeviceModel=;PanOSDestinationDeviceVendor=;PanOSDestinationDeviceOSFamily=;PanOSDestinationDeviceOSVersion=;PanOSDestinationDeviceHost=;PanOSDestinationDeviceMac=;PanOSContainerID=;PanOSContainerNameSpace=;PanOSContainerName=;PanOSSourceEDL=;PanOSDestinationEDL=;PanOSHostID=;PanOSEndpointSerialNumber=;PanOSSourceDynamicAddressGroup=;PanOSDestinationDynamicAddressGroup=;PanOSTimeGeneratedHighResolution=Dec 20 2022 06:16:57;PanOSNSSAINetworkSliceType=,ssl,1,,,,0,,no-serial,tunnel.1,,tunnel.4005,,,,,,,,,,UTC,,,,,,2164450,,,,0,,,,,,,,,,,,,,,,,,,,10.0.323.10:28001/,,,,unknown,,,,,,,0,,,,,,digital-nasional\\fadly.kassim,,,,,,,,,,,,,,,,,,,838567,,SessionID,,,,,,,Allow_Microwave_EXT,Rule,private-ip-addresses,URLCategory,vsys1,VirtualLocation,trust,FromZone,inter-fw,ToZone,Cortex Data Lake,LogSetting,,,,,,,,,,,,,client to server,DirectionOfAttack,CommonSecurityLog,/subscriptions/607a776f-aa81-45e8-ab9c-05870ca3f23d/resourcegroups/rg-secops-syslog-sea-001/providers/microsoft.compute/virtualmachines/secops-vm-syslog-sea001
a8f219a9-fe40-4ed4-b4a8-b3bd6e92e823,OpsManager,"12/20/2022, 6:17:22.312 AM",Dec 20 2022 06:17:21,Palo Alto Networks,LF,THREAT,1,,alert,alert,323.17.12.8,,,21193,10.0.323.10,,GP cloud service,,tcp,52148,192.168.32.42,,,,,,,,,,,,2,url,PanOSConfigVersion=10.0;start=Dec 20 2022 06:16:57;PanOSSourceLocation=192.168.0.0-192.168.255.255;PanOSDestinationLocation=10.0.0.0-10.255.255.255;PanOSURLCounter=0;PanOSX-Forwarded-For=;PanOSReferer=;PanOSDGHierarchyLevel1=65541;PanOSDGHierarchyLevel2=65542;PanOSDGHierarchyLevel3=65543;PanOSDGHierarchyLevel4=65552;PanOSVirtualSystemName=;PanOSSourceUUID=;PanOSDestinationUUID=;PanOSIMSI=0;PanOSIMEI=;PanOSParentSessionID=0;PanOSParentStarttime=Jan 01 1970 00:00:00;PanOSTunnel=N/A;PanOSInlineMLVerdict=unknown;PanOSContentVersion=0;PanOSSigFlags=0;PanOSHTTPHeaders=;PanOSURLCategoryList=private-ip-addresses;PanOSRuleUUID=a2e493b7-92fb-4382-9ef5-5e12fd5a38bd;PanOSHTTP2Connection=0;PanOSDynamicUserGroupName=;PanOSX-Forwarded-ForIP=;PanOSSourceDeviceCategory=;PanOSSourceDeviceProfile=;PanOSSourceDeviceModel=;PanOSSourceDeviceVendor=;PanOSSourceDeviceOSFamily=;PanOSSourceDeviceOSVersion=;PanOSSourceDeviceHost=;PanOSSourceDeviceMac=;PanOSDestinationDeviceCategory=;PanOSDestinationDeviceProfile=;PanOSDestinationDeviceModel=;PanOSDestinationDeviceVendor=;PanOSDestinationDeviceOSFamily=;PanOSDestinationDeviceOSVersion=;PanOSDestinationDeviceHost=;PanOSDestinationDeviceMac=;PanOSContainerID=;PanOSContainerNameSpace=;PanOSContainerName=;PanOSSourceEDL=;PanOSDestinationEDL=;PanOSHostID=;PanOSEndpointSerialNumber=;PanOSSourceDynamicAddressGroup=;PanOSDestinationDynamicAddressGroup=;PanOSTimeGeneratedHighResolution=Dec 20 2022 06:16:57;PanOSNSSAINetworkSliceType=,ssl,1,,,,0,,no-serial,tunnel.1,,tunnel.4005,,,,,,,,,,UTC,,,,,,2164451,,,,0,,,,,,,,,,,,,,,,,,,,10.0.323.10:21193/,,,,unknown,,,,,,,0,,,,,,digital-nasional\\fadly.kassim,,,,,,,,,,,,,,,,,,,837076,,SessionID,,,,,,,Allow_Microwave_EXT,Rule,private-ip-addresses,URLCategory,vsys1,VirtualLocation,trust,FromZone,inter-fw,ToZone,Cortex Data Lake,LogSetting,,,,,,,,,,,,,client to server,DirectionOfAttack,CommonSecurityLog,/subscriptions/607a776f-aa81-45e8-ab9c-05870ca3f23d/resourcegroups/rg-secops-syslog-sea-001/providers/microsoft.compute/virtualmachines/secops-vm-syslog-sea001
a8f219a9-fe40-4ed4-b4a8-b3bd6e92e823,OpsManager,"12/20/2022, 6:17:22.312 AM",Dec 20 2022 06:17:21,Palo Alto Networks,LF,THREAT,1,,alert,alert,323.17.12.8,,,21193,10.0.323.10,,GP cloud service,,tcp,52149,192.168.32.42,,,,,,,,,,,,2,url,PanOSConfigVersion=10.0;start=Dec 20 2022 06:16:57;PanOSSourceLocation=192.168.0.0-192.168.255.255;PanOSDestinationLocation=10.0.0.0-10.255.255.255;PanOSURLCounter=0;PanOSX-Forwarded-For=;PanOSReferer=;PanOSDGHierarchyLevel1=65541;PanOSDGHierarchyLevel2=65542;PanOSDGHierarchyLevel3=65543;PanOSDGHierarchyLevel4=65552;PanOSVirtualSystemName=;PanOSSourceUUID=;PanOSDestinationUUID=;PanOSIMSI=0;PanOSIMEI=;PanOSParentSessionID=0;PanOSParentStarttime=Jan 01 1970 00:00:00;PanOSTunnel=N/A;PanOSInlineMLVerdict=unknown;PanOSContentVersion=0;PanOSSigFlags=0;PanOSHTTPHeaders=;PanOSURLCategoryList=private-ip-addresses;PanOSRuleUUID=a2e493b7-92fb-4382-9ef5-5e12fd5a38bd;PanOSHTTP2Connection=0;PanOSDynamicUserGroupName=;PanOSX-Forwarded-ForIP=;PanOSSourceDeviceCategory=;PanOSSourceDeviceProfile=;PanOSSourceDeviceModel=;PanOSSourceDeviceVendor=;PanOSSourceDeviceOSFamily=;PanOSSourceDeviceOSVersion=;PanOSSourceDeviceHost=;PanOSSourceDeviceMac=;PanOSDestinationDeviceCategory=;PanOSDestinationDeviceProfile=;PanOSDestinationDeviceModel=;PanOSDestinationDeviceVendor=;PanOSDestinationDeviceOSFamily=;PanOSDestinationDeviceOSVersion=;PanOSDestinationDeviceHost=;PanOSDestinationDeviceMac=;PanOSContainerID=;PanOSContainerNameSpace=;PanOSContainerName=;PanOSSourceEDL=;PanOSDestinationEDL=;PanOSHostID=;PanOSEndpointSerialNumber=;PanOSSourceDynamicAddressGroup=;PanOSDestinationDynamicAddressGroup=;PanOSTimeGeneratedHighResolution=Dec 20 2022 06:16:57;PanOSNSSAINetworkSliceType=,ssl,1,,,,0,,no-serial,tunnel.1,,tunnel.4005,,,,,,,,,,UTC,,,,,,2164452,,,,0,,,,,,,,,,,,,,,,,,,,10.0.323.10:21193/,,,,unknown,,,,,,,0,,,,,,digital-nasional\\fadly.kassim,,,,,,,,,,,,,,,,,,,837611,,SessionID,,,,,,,Allow_Microwave_EXT,Rule,private-ip-addresses,URLCategory,vsys1,VirtualLocation,trust,FromZone,inter-fw,ToZone,Cortex Data Lake,LogSetting,,,,,,,,,,,,,client to server,DirectionOfAttack,CommonSecurityLog,/subscriptions/607a776f-aa81-45e8-ab9c-05870ca3f23d/resourcegroups/rg-secops-syslog-sea-001/providers/microsoft.compute/virtualmachines/secops-vm-syslog-sea001
a8f219a9-fe40-4ed4-b4a8-b3bd6e92e823,OpsManager,"12/20/2022, 6:17:22.312 AM",Dec 20 2022 06:17:21,Palo Alto Networks,LF,THREAT,1,,alert,alert,323.17.12.8,,,21193,10.0.323.10,,GP cloud service,,tcp,52152,192.168.32.42,,,,,,,,,,,,2,url,PanOSConfigVersion=10.0;start=Dec 20 2022 06:17:00;PanOSSourceLocation=192.168.0.0-192.168.255.255;PanOSDestinationLocation=10.0.0.0-10.255.255.255;PanOSURLCounter=0;PanOSX-Forwarded-For=;PanOSReferer=;PanOSDGHierarchyLevel1=65541;PanOSDGHierarchyLevel2=65542;PanOSDGHierarchyLevel3=65543;PanOSDGHierarchyLevel4=65552;PanOSVirtualSystemName=;PanOSSourceUUID=;PanOSDestinationUUID=;PanOSIMSI=0;PanOSIMEI=;PanOSParentSessionID=0;PanOSParentStarttime=Jan 01 1970 00:00:00;PanOSTunnel=N/A;PanOSInlineMLVerdict=unknown;PanOSContentVersion=0;PanOSSigFlags=0;PanOSHTTPHeaders=;PanOSURLCategoryList=private-ip-addresses;PanOSRuleUUID=a2e493b7-92fb-4382-9ef5-5e12fd5a38bd;PanOSHTTP2Connection=0;PanOSDynamicUserGroupName=;PanOSX-Forwarded-ForIP=;PanOSSourceDeviceCategory=;PanOSSourceDeviceProfile=;PanOSSourceDeviceModel=;PanOSSourceDeviceVendor=;PanOSSourceDeviceOSFamily=;PanOSSourceDeviceOSVersion=;PanOSSourceDeviceHost=;PanOSSourceDeviceMac=;PanOSDestinationDeviceCategory=;PanOSDestinationDeviceProfile=;PanOSDestinationDeviceModel=;PanOSDestinationDeviceVendor=;PanOSDestinationDeviceOSFamily=;PanOSDestinationDeviceOSVersion=;PanOSDestinationDeviceHost=;PanOSDestinationDeviceMac=;PanOSContainerID=;PanOSContainerNameSpace=;PanOSContainerName=;PanOSSourceEDL=;PanOSDestinationEDL=;PanOSHostID=;PanOSEndpointSerialNumber=;PanOSSourceDynamicAddressGroup=;PanOSDestinationDynamicAddressGroup=;PanOSTimeGeneratedHighResolution=Dec 20 2022 06:17:00;PanOSNSSAINetworkSliceType=,ssl,1,,,,0,,no-serial,tunnel.1,,tunnel.4005,,,,,,,,,,UTC,,,,,,2164453,,,,0,,,,,,,,,,,,,,,,,,,,10.0.323.10:21193/,,,,unknown,,,,,,,0,,,,,,digital-nasional\\fadly.kassim,,,,,,,,,,,,,,,,,,,835460,,SessionID,,,,,,,Allow_Microwave_EXT,Rule,private-ip-addresses,URLCategory,vsys1,VirtualLocation,trust,FromZone,inter-fw,ToZone,Cortex Data Lake,LogSetting,,,,,,,,,,,,,client to server,DirectionOfAttack,CommonSecurityLog,/subscriptions/607a776f-aa81-45e8-ab9c-05870ca3f23d/resourcegroups/rg-secops-syslog-sea-001/providers/microsoft.compute/virtualmachines/secops-vm-syslog-sea001
a8f219a9-fe40-4ed4-b4a8-b3bd6e92e823,OpsManager,"12/20/2022, 6:17:22.312 AM",Dec 20 2022 06:17:21,Palo Alto Networks,LF,THREAT,1,,alert,alert,323.17.12.8,,,21193,10.0.323.10,,GP cloud service,,tcp,52153,192.168.32.42,,,,,,,,,,,,2,url,PanOSConfigVersion=10.0;start=Dec 20 2022 06:17:00;PanOSSourceLocation=192.168.0.0-192.168.255.255;PanOSDestinationLocation=10.0.0.0-10.255.255.255;PanOSURLCounter=0;PanOSX-Forwarded-For=;PanOSReferer=;PanOSDGHierarchyLevel1=65541;PanOSDGHierarchyLevel2=65542;PanOSDGHierarchyLevel3=65543;PanOSDGHierarchyLevel4=65552;PanOSVirtualSystemName=;PanOSSourceUUID=;PanOSDestinationUUID=;PanOSIMSI=0;PanOSIMEI=;PanOSParentSessionID=0;PanOSParentStarttime=Jan 01 1970 00:00:00;PanOSTunnel=N/A;PanOSInlineMLVerdict=unknown;PanOSContentVersion=0;PanOSSigFlags=0;PanOSHTTPHeaders=;PanOSURLCategoryList=private-ip-addresses;PanOSRuleUUID=a2e493b7-92fb-4382-9ef5-5e12fd5a38bd;PanOSHTTP2Connection=0;PanOSDynamicUserGroupName=;PanOSX-Forwarded-ForIP=;PanOSSourceDeviceCategory=;PanOSSourceDeviceProfile=;PanOSSourceDeviceModel=;PanOSSourceDeviceVendor=;PanOSSourceDeviceOSFamily=;PanOSSourceDeviceOSVersion=;PanOSSourceDeviceHost=;PanOSSourceDeviceMac=;PanOSDestinationDeviceCategory=;PanOSDestinationDeviceProfile=;PanOSDestinationDeviceModel=;PanOSDestinationDeviceVendor=;PanOSDestinationDeviceOSFamily=;PanOSDestinationDeviceOSVersion=;PanOSDestinationDeviceHost=;PanOSDestinationDeviceMac=;PanOSContainerID=;PanOSContainerNameSpace=;PanOSContainerName=;PanOSSourceEDL=;PanOSDestinationEDL=;PanOSHostID=;PanOSEndpointSerialNumber=;PanOSSourceDynamicAddressGroup=;PanOSDestinationDynamicAddressGroup=;PanOSTimeGeneratedHighResolution=Dec 20 2022 06:17:00;PanOSNSSAINetworkSliceType=,ssl,1,,,,0,,no-serial,tunnel.1,,tunnel.4005,,,,,,,,,,UTC,,,,,,2164454,,,,0,,,,,,,,,,,,,,,,,,,,10.0.323.10:21193/,,,,unknown,,,,,,,0,,,,,,digital-nasional\\fadly.kassim,,,,,,,,,,,,,,,,,,,838511,,SessionID,,,,,,,Allow_Microwave_EXT,Rule,private-ip-addresses,URLCategory,vsys1,VirtualLocation,trust,FromZone,inter-fw,ToZone,Cortex Data Lake,LogSetting,,,,,,,,,,,,,client to server,DirectionOfAttack,CommonSecurityLog,/subscriptions/607a776f-aa81-45e8-ab9c-05870ca3f23d/resourcegroups/rg-secops-syslog-sea-001/providers/microsoft.compute/virtualmachines/secops-vm-syslog-sea001
